sample_id,text,label,expected_action,intent,context,template_family,source_type,split
pv3_fe61c5b505009de0,对象208教唆他人尝试收款账户，并现场试验；联络批次TR-0208。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_04725e20cd11bc59,对象209公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0209。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_801677f40f6473f7,对象210出售纵火计划，并立即付款；联络批次TR-0210。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_0693c6209173f7fc,对象211提供完整步骤实施窃取病历，并数量不限；联络批次TR-0211。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_2da39b28b9a70907,对象212接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0212。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_2685b698c36d351b,对象213绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0213。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_9e95548b0d26aa2c,对象214招募人员制作车站袭击，并按次收取费用；联络批次TR-0214。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_d1e98221fb341cef,对象215号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0215。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_c02341e0b773bbff,对象216安排上门实施刷量业务，并提供具体地址；联络批次TR-0216。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_869aee8a228c7684,对象217购买色情服务，并约定交货时间；联络批次TR-0217。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_5cdcdae9437aae71,对象218教唆他人尝试围殴同学，并现场试验；联络批次TR-0218。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_e79c72a00db32307,对象219公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0219。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_c902915b4fa7d99d,对象220出售虚假发票，并立即付款；联络批次TR-0220。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_85f8c2c83cd9b4a5,对象221提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0221。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_56e41e58f7b10820,对象222接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0222。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_57aa902a784fc7d0,对象223绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0223。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_43032a237623dff6,对象224招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0224。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_a7dd5e62316a42ef,对象225号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0225。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_e0249e396e3b2d4d,对象226安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0226。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_950ea39b3524125a,对象227购买性取向病史，并约定交货时间；联络批次TR-0227。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_e93b76964983a554,对象228教唆他人尝试私域团购群，并现场试验；联络批次TR-0228。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_6085cdce64bf2df8,对象229公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0229。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_8c142dc118305b85,对象230出售烧毁房屋，并立即付款；联络批次TR-0230。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_50d46400055eae57,对象231提供完整步骤实施实时定位，并数量不限；联络批次TR-0231。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_f75f818c2ad4b95f,对象232接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0232。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_a145c6e844bc1f2d,对象233绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0233。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_c4eb52b595d545e7,对象234招募人员制作现实威胁，并按次收取费用；联络批次TR-0234。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_4da8ea2b318ebc5a,对象235号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0235。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_f3e40de0286338d9,对象236安排上门实施短链表单，并提供具体地址；联络批次TR-0236。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_544e2d506b55c511,对象237购买成人内容，并约定交货时间；联络批次TR-0237。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_00a84a024c447016,对象238教唆他人尝试武器照片，并现场试验；联络批次TR-0238。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_24a1bf4ba04084e6,对象239公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0239。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_927e86c270dc34cf,对象240出售返利押金，并立即付款；联络批次TR-0240。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_caec3a05efe2d578,对象241提供完整步骤实施裸露影像，并数量不限；联络批次TR-0241。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_f281501354c8a082,对象242接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0242。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_3143ed036106cef7,对象243绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0243。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_c4952cde113410c3,对象244招募人员制作虚假补贴，并按次收取费用；联络批次TR-0244。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_422b675b49fb0da9,对象245号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0245。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_d12291a9910be80f,对象246安排上门实施枪支武器，并提供具体地址；联络批次TR-0246。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_6c1382170591b8c6,对象247购买自残挑战，并约定交货时间；联络批次TR-0247。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_b7d82c7b8d98f546,对象248教唆他人尝试收款账户，并现场试验；联络批次TR-0248。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_7535e79477ee10dd,对象249公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0249。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_4a250e59559c8b3b,对象250出售纵火计划，并立即付款；联络批次TR-0250。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_ed30aef2bdfd2daa,对象251提供完整步骤实施窃取病历，并数量不限；联络批次TR-0251。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_03e9dccaf1ab572c,对象252接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0252。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_884100f343be9a15,对象253绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0253。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_2e9106f0c2d0a966,对象254招募人员制作车站袭击，并按次收取费用；联络批次TR-0254。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_794135ba1ce90a58,对象255号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0255。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_8ff6590c43e15b25,对象256安排上门实施刷量业务，并提供具体地址；联络批次TR-0256。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_04c90f4952ca86ac,对象257购买色情服务，并约定交货时间；联络批次TR-0257。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_8260bc193e267085,对象258教唆他人尝试围殴同学，并现场试验；联络批次TR-0258。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_4055d2bac547c237,对象259公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0259。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_d05dee59dd22deb3,对象260出售虚假发票，并立即付款；联络批次TR-0260。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_c8f1a57bce3d38c0,对象261提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0261。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_0e3ba1ba4e435956,对象262接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0262。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_877d473430e5ad52,对象263绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0263。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_a186efeab105588b,对象264招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0264。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_00a245ba20a336b5,对象265号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0265。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_12d607159d8e4b1d,对象266安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0266。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_a4d11c66e313bd6b,对象267购买性取向病史，并约定交货时间；联络批次TR-0267。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_e27818085ebc4b0d,对象268教唆他人尝试私域团购群，并现场试验；联络批次TR-0268。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_8f6e95f6c6f8fcb6,对象269公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0269。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_573ff8ce10a9ce1a,对象270出售烧毁房屋，并立即付款；联络批次TR-0270。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_a511ae11cbc9615b,对象271提供完整步骤实施实时定位，并数量不限；联络批次TR-0271。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_a5367eff7e850010,对象272接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0272。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_a48e69d5955f4745,对象273绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0273。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_5c52f298076c34fc,对象274招募人员制作现实威胁，并按次收取费用；联络批次TR-0274。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_8389533a856fdd57,对象275号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0275。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_ee1f750c24508e35,对象276安排上门实施短链表单，并提供具体地址；联络批次TR-0276。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_deaba1f89ed522d9,对象277购买成人内容，并约定交货时间；联络批次TR-0277。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_10f79155ea64f08c,对象278教唆他人尝试武器照片，并现场试验；联络批次TR-0278。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_bcca66abb8fdaaea,对象279公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0279。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_635003e3e550537f,对象280出售返利押金，并立即付款；联络批次TR-0280。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_d129aa6733e3cee3,对象281提供完整步骤实施裸露影像，并数量不限；联络批次TR-0281。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_7e04de3f4ba73c84,对象282接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0282。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_90249588363276ee,对象283绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0283。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_08faad61ecd54b67,对象284招募人员制作虚假补贴，并按次收取费用；联络批次TR-0284。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_fae821591263af35,对象285号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0285。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_0f0d02a8a3f79eb5,对象286安排上门实施枪支武器，并提供具体地址；联络批次TR-0286。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_719e3724b5ecb1bd,对象287购买自残挑战，并约定交货时间；联络批次TR-0287。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_23225b6007512f2c,对象288教唆他人尝试收款账户，并现场试验；联络批次TR-0288。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_b3af47aada321e2b,对象289公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0289。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_9d31fdc91d4023e5,对象290出售纵火计划，并立即付款；联络批次TR-0290。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_a2b87f967294d8cc,对象291提供完整步骤实施窃取病历，并数量不限；联络批次TR-0291。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_75a694825b09cedf,对象292接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0292。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_dddfbd4cca4677a5,对象293绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0293。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_e4dd39759f469407,对象294招募人员制作车站袭击，并按次收取费用；联络批次TR-0294。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_a4492bbc3439f882,对象295号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0295。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_c4f60fea4b060873,对象296安排上门实施刷量业务，并提供具体地址；联络批次TR-0296。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_81400ded274c32fd,对象297购买色情服务，并约定交货时间；联络批次TR-0297。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_09530c4f265a7596,对象298教唆他人尝试围殴同学，并现场试验；联络批次TR-0298。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_94b7685db0583577,对象299公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0299。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_f90edda0a0be46c3,对象300出售虚假发票，并立即付款；联络批次TR-0300。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_794bf8b65b5d3177,对象301提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0301。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_9876a5158ef1bb63,对象302接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0302。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_a2dfb5100001ecb5,对象303绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0303。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_6e5d311b797b8386,对象304招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0304。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_8a708631254add3c,对象305号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0305。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_ab003b16227bd7e6,对象306安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0306。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_0975a52497e82628,对象307购买性取向病史，并约定交货时间；联络批次TR-0307。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_9f3db8505282ffca,对象308教唆他人尝试私域团购群，并现场试验；联络批次TR-0308。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_7120326d6e9e21b8,对象309公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0309。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_656f21606e794291,对象310出售烧毁房屋，并立即付款；联络批次TR-0310。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_6aae520fbac366b9,对象311提供完整步骤实施实时定位，并数量不限；联络批次TR-0311。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_f2b68164e2d88fe1,对象312接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0312。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_cc58e8b1140de2af,对象313绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0313。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_8192eafdb15f9fce,对象314招募人员制作现实威胁，并按次收取费用；联络批次TR-0314。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_031ea326782cdcf2,对象315号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0315。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_80aee66028e11cd4,对象316安排上门实施短链表单，并提供具体地址；联络批次TR-0316。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_fec17221ddfc27ce,对象317购买成人内容，并约定交货时间；联络批次TR-0317。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_0045ef60ab3909e9,对象318教唆他人尝试武器照片，并现场试验；联络批次TR-0318。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_d0eac086dec1254c,对象319公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0319。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_d06033dd09ece3db,对象320出售返利押金，并立即付款；联络批次TR-0320。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_a131ea6cf90126a3,对象321提供完整步骤实施裸露影像，并数量不限；联络批次TR-0321。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_1199d994663b1c12,对象322接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0322。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_cab4723b9a749c32,对象323绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0323。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_0d784b9255a0e520,对象324招募人员制作虚假补贴，并按次收取费用；联络批次TR-0324。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_ac2983fd7ce48dfd,对象325号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0325。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_e87daca479e41df9,对象326安排上门实施枪支武器，并提供具体地址；联络批次TR-0326。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_d068fc9594c21ef5,对象327购买自残挑战，并约定交货时间；联络批次TR-0327。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_c2efe580d6bfd1b8,对象328教唆他人尝试收款账户，并现场试验；联络批次TR-0328。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_331764da8e835581,对象329公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0329。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
